recipe_id,recipe_title,ingredient_id,original_text,clean_text,ingredient_name_clean,unit_clean,quantity_original,quantity_value,unit_extracted,ingredient_extracted,preparation_state,metric_equivalent_value,metric_equivalent_unit,ingredient_standardized,metric_quantity_value,metric_quantity_unit,conversion_method
86af7259-e16a-11ed-8379-a96d6180cd25,Ensalada de Aguacate y Tomate,7,1 cucharada de aceite de oliva,1 cucharada de aceite de oliva,aceite de oliva,cucharada,1,1.0,cucharada,aceite de oliva,,,,aceite de oliva,13.8,g,conversion_volumen_a_gramos_por_densidad
86af7259-e16a-11ed-8379-a96d6180cd25,Ensalada de Aguacate y Tomate,8,¼ de cucharadita de sal,1/4 de cucharadita de sal,de cucharadita de sal,,1/4,0.25,cucharadita,sal,,,,sal,1.25,ml,conversion_directa
86af7259-e16a-11ed-8379-a96d6180cd25,Ensalada de Aguacate y Tomate,9,¼ cucharadita de pimienta molida,1/4 cucharadita de pimienta molida,pimienta molida,cucharadita,1/4,0.25,cucharadita,pimienta,molida,,,pimienta,1.25,ml,conversion_directa
86af7259-e16a-11ed-8379-a96d6180cd25,Ensalada de Aguacate y Tomate,10,2 cucharadas de cilantro fresco picado,2 cucharadas de cilantro fresco picado,cilantro fresco picado,cucharada,2,2.0,cucharadas,cilantro,fresco picado,,,cilantro,6.0,g,conversion_volumen_a_gramos_por_densidad
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,1,8 papas rojas medianas peladas parcialmente,8 papas rojas medianas peladas parcialmente,papas rojas medianas peladas parcialmente,,8,8.0,unidad,papas rojas medianas peladas parcialmente,,,,papa,1200.0,g,conversion_por_peso_unitario
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,2,1 pastilla de caldo de pollo,1 pastilla de caldo de pollo,pastilla de caldo de pollo,,1,1.0,pastilla,caldo de pollo,,,,caldo de pollo,,,sin_conversion
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,3,agua,agua,agua,,1,1.0,unidad,agua,,,,agua,,,sin_conversion
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,4,1 cucharada de mantequilla,1 cucharada de mantequilla,mantequilla,cucharada,1,1.0,cucharada,mantequilla,,,,mantequilla,14.399999999999999,g,conversion_volumen_a_gramos_por_densidad
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,5,1 cucharada de aceite vegetal,1 cucharada de aceite vegetal,aceite vegetal,cucharada,1,1.0,cucharada,aceite vegetal,,,,aceite vegetal,13.8,g,conversion_volumen_a_gramos_por_densidad
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,6,1 ½ tazas de tomates pelados y picados,1 1/2 tazas de tomates pelados y picados,tomates pelados y picados,taza,1 1/2,1.5,tazas,tomates pelados y,picados,,,tomate,234.0,g,conversion_volumen_a_gramos_por_densidad
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,7,3 cebollas largas cortadas en 2 pulgadas de largo,3 cebollas largas cortadas en 2 pulgadas de largo,cebollas largas cortadas en 2 pulgadas de largo,,3,3.0,unidad,cebollas largas en 2 pulgadas de largo,cortadas,,,cebolla,300.0,g,conversion_por_peso_unitario
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,8,½ cucharadita de polvo de ajo,1/2 cucharadita de polvo de ajo,polvo de ajo,cucharadita,1/2,0.5,cucharadita,polvo de ajo,,,,polvo de ajo,2.5,ml,conversion_directa
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,9,½ cucharadita de comino,1/2 cucharadita de comino,comino,cucharadita,1/2,0.5,cucharadita,comino,,,,comino,2.5,ml,conversion_directa
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,10,½ de cucharadita de sal,1/2 de cucharadita de sal,de cucharadita de sal,,1/2,0.5,cucharadita,sal,,,,sal,2.5,ml,conversion_directa
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,11,Pimienta al gusto,pimienta al gusto,pimienta al gusto,,1,1.0,unidad,pimienta,,,,pimienta,,,sin_conversion
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,12,1 taza de crema de leche,1 taza de crema de leche,crema de leche,taza,1,1.0,taza,crema de leche,,,,crema de leche,240.0,g,conversion_volumen_a_gramos_por_densidad
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,13,1 cucharada de cilantro fresco picado,1 cucharada de cilantro fresco picado,cilantro fresco picado,cucharada,1,1.0,cucharada,cilantro,fresco picado,,,cilantro,3.0,g,conversion_volumen_a_gramos_por_densidad
86af725a-e16a-11ed-859c-a96d6180cd25,Papas Chorreadas Colombianas,14,1 taza de queso mozzarella o queso blanco rallado,1 taza de queso mozzarella o queso blanco rallado,queso mozzarella o queso blanco rallado,taza,1,1.0,taza,queso mozzarella o queso blanco,rallado,,,queso mozzarella,144.0,g,conversion_volumen_a_gramos_por_densidad
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,1,6 papas grandes peladas cocidas y cortadas en cubitos,6 papas grandes peladas cocidas y cortadas en cubitos,papas grandes peladas cocidas y cortadas en cubitos,,6,6.0,unidad,papas grandes peladas cocidas y,cortadas en cubitos,,,papa,900.0,g,conversion_por_peso_unitario
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,2,1 taza de mayonesa,1 taza de mayonesa,mayonesa,taza,1,1.0,taza,mayonesa,,,,mayonesa,240.0,ml,conversion_directa
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,3,1 taza de zanahorias cocinadas en cubitos,1 taza de zanahorias cocinadas en cubitos,zanahorias cocinadas en cubitos,taza,1,1.0,taza,zanahorias cocinadas,en cubitos,,,zanahoria,156.0,g,conversion_volumen_a_gramos_por_densidad
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,4,1 taza de arvejas cocinadas,1 taza de arvejas cocinadas,arvejas cocinadas,taza,1,1.0,taza,arvejas cocinadas,,,,arveja cocinada,240.0,ml,conversion_directa
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,5,¼ taza de crema de leche,1/4 taza de crema de leche,crema de leche,taza,1/4,0.25,taza,crema de leche,,,,crema de leche,60.0,g,conversion_volumen_a_gramos_por_densidad
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,6,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,7,½ taza de cebolla rallada,1/2 taza de cebolla rallada,cebolla rallada,taza,1/2,0.5,taza,cebolla,rallada,,,cebolla,78.0,g,conversion_volumen_a_gramos_por_densidad
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,8,¼ taza de cilantro fresco picado o perejil,1/4 taza de cilantro fresco picado o perejil,cilantro fresco picado o perejil,taza,1/4,0.25,taza,cilantro o perejil,fresco picado,,,cilantro,12.0,g,conversion_volumen_a_gramos_por_densidad
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,9,½ cucharadita de comino molido,1/2 cucharadita de comino molido,comino molido,cucharadita,1/2,0.5,cucharadita,comino,molido,,,comino,2.5,ml,conversion_directa
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,10,¼ cucharadita de pimentón molido,1/4 cucharadita de pimenton molido,pimenton molido,cucharadita,1/4,0.25,cucharadita,pimenton,molido,,,pimenton,1.25,ml,conversion_directa
86af725b-e16a-11ed-acb6-a96d6180cd25,Ensalada Rusa,11,El jugo de ½ limón,el jugo de 1/2 limon,el jugo de 1/2 limon,,1,1.0,unidad,el jugo de 1/2 limon,,,,jugo de 1 2 limon,,,sin_conversion
86af725c-e16a-11ed-9b46-a96d6180cd25,Patacones o Tostones,1,2 plátanos verdes,2 platanos verdes,platanos verdes,,2,2.0,unidad,platanos verdes,,,,platano,360.0,g,conversion_por_peso_unitario
86af725c-e16a-11ed-9b46-a96d6180cd25,Patacones o Tostones,2,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af725c-e16a-11ed-9b46-a96d6180cd25,Patacones o Tostones,3,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af99fd-e16a-11ed-acb9-a96d6180cd25,Yuca Frita,1,2 libras yuca fresca o congelada,2 libras yuca fresca o congelada,yuca fresca o congelada,libras,2,2.0,libras,yuca o congelada,fresca,,,yuca,907.184,g,conversion_directa
86af99fd-e16a-11ed-acb9-a96d6180cd25,Yuca Frita,2,Aceite para freir,aceite para freir,aceite para freir,,1,1.0,unidad,aceite para freir,,,,aceite para freir,,,sin_conversion
86af99fd-e16a-11ed-acb9-a96d6180cd25,Yuca Frita,3,½ cucharada de sal,1/2 cucharada de sal,sal,cucharada,1/2,0.5,cucharada,sal,,,,sal,7.5,ml,conversion_directa
86af99fe-e16a-11ed-9fd3-a96d6180cd25,Buñuelos de Plátano Maduro,1,3 plátanos grandes maduros,3 platanos grandes maduros,platanos grandes maduros,,3,3.0,unidad,platanos grandes maduros,,,,platano,540.0,g,conversion_por_peso_unitario
86af99fe-e16a-11ed-9fd3-a96d6180cd25,Buñuelos de Plátano Maduro,2,⅓ taza de queso mozarella o blanco cortado en cubitos,1/3 taza de queso mozarella o blanco cortado en cubitos,queso mozarella o blanco cortado en cubitos,taza,1/3,0.3333333333333333,taza,queso mozarella o blanco,cortado en cubitos,,,queso mozarella,80.0,ml,conversion_directa
86af99fe-e16a-11ed-9fd3-a96d6180cd25,Buñuelos de Plátano Maduro,3,⅓ de taza de pasta de guayaba cortada en cubitos,1/3 de taza de pasta de guayaba cortada en cubitos,de taza de pasta de guayaba cortada en cubitos,,1/3,0.3333333333333333,taza,pasta de guayaba,cortada en cubitos,,,pasta de guayaba,80.0,ml,conversion_directa
86af99fe-e16a-11ed-9fd3-a96d6180cd25,Buñuelos de Plátano Maduro,4,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af99fe-e16a-11ed-9fd3-a96d6180cd25,Buñuelos de Plátano Maduro,5,Azúcar para decorar opcional,azucar para decorar opcional,azucar para decorar opcional,,1,1.0,unidad,azucar,,,,azucar,,,sin_conversion
86af99ff-e16a-11ed-a79a-a96d6180cd25,Quesito Colombiano,1,1 galón de leche entera,1 galon de leche entera,galon de leche entera,,1,1.0,unidad,galon de leche entera,,,,galon de leche entera,,,sin_conversion
86af99ff-e16a-11ed-a79a-a96d6180cd25,Quesito Colombiano,2,½ taza de vinagre blanco,1/2 taza de vinagre blanco,vinagre blanco,taza,1/2,0.5,taza,vinagre blanco,,,,vinagre,120.0,ml,conversion_directa
86af99ff-e16a-11ed-a79a-a96d6180cd25,Quesito Colombiano,3,Sal a su gusto,sal a su gusto,sal a su gusto,,1,1.0,unidad,sal a su gusto,,,,sal a su gusto,,,sin_conversion
86af99ff-e16a-11ed-a79a-a96d6180cd25,Quesito Colombiano,4,Pin,pin,pin,,1,1.0,unidad,pin,,,,pin,,,sin_conversion
86af9a00-e16a-11ed-a5cc-a96d6180cd25,Arroz con Coco Titoté,1,2 tazas de leche de coco fresca o enlatada,2 tazas de leche de coco fresca o enlatada,leche de coco fresca o enlatada,taza,2,2.0,tazas,leche de coco o enlatada,fresca,,,leche de coco o enlatada,480.0,ml,conversion_directa
86af9a00-e16a-11ed-a5cc-a96d6180cd25,Arroz con Coco Titoté,2,1 taza de arroz de grano largo,1 taza de arroz de grano largo,arroz de grano largo,taza,1,1.0,taza,arroz de grano largo,,,,arroz de grano largo,240.0,ml,conversion_directa
86af9a00-e16a-11ed-a5cc-a96d6180cd25,Arroz con Coco Titoté,3,1 cucharadita de sal,1 cucharadita de sal,sal,cucharadita,1,1.0,cucharadita,sal,,,,sal,5.0,ml,conversion_directa
86af9a00-e16a-11ed-a5cc-a96d6180cd25,Arroz con Coco Titoté,4,2 tazas de agua,2 tazas de agua,agua,taza,2,2.0,tazas,agua,,,,agua,480.0,g,conversion_volumen_a_gramos_por_densidad
86af9a00-e16a-11ed-a5cc-a96d6180cd25,Arroz con Coco Titoté,5,2 cucharadas de azuúcar,2 cucharadas de azuucar,azuucar,cucharada,2,2.0,cucharadas,azuucar,,,,azuucar,30.0,ml,conversion_directa
86af9a00-e16a-11ed-a5cc-a96d6180cd25,Arroz con Coco Titoté,6,⅓ de taza de pasas,1/3 de taza de pasas,de taza de pasas,,1/3,0.3333333333333333,taza,pasas,,,,pasa,80.0,ml,conversion_directa
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,1,1 libra de camarones grandes pelados y limpios,1 libra de camarones grandes pelados y limpios,camarones grandes pelados y limpios,libra,1,1.0,libra,camarones grandes pelados y limpios,,,,camaron,453.592,g,conversion_directa
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,2,1 aguacate pequeño maduro cortado en trozos de ½ pulgada,1 aguacate pequeno maduro cortado en trozos de 1/2 pulgada,aguacate pequeno maduro cortado en trozos de 1/2 pulgada,,1,1.0,unidad,aguacate de 1/2 pulgada,pequeno maduro cortado en trozos,,,aguacate de 1 2 pulgada,,,sin_conversion
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,3,⅓ de taza de salsa rosada,1/3 de taza de salsa rosada,de taza de salsa rosada,,1/3,0.3333333333333333,taza,salsa rosada,,,,salsa rosada,80.0,ml,conversion_directa
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,4,¼ de taza tomate picado,1/4 de taza tomate picado,de taza tomate picado,,1/4,0.25,taza,tomate,picado,,,tomate,39.0,g,conversion_volumen_a_gramos_por_densidad
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,5,4 cucharadas de jugo de limón,4 cucharadas de jugo de limon,jugo de limon,cucharada,4,4.0,cucharadas,jugo de limon,,,,jugo de limon,60.0,ml,conversion_directa
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,6,2 cucharadas de cebolla roja picada,2 cucharadas de cebolla roja picada,cebolla roja picada,cucharada,2,2.0,cucharadas,cebolla roja,picada,,,cebolla,19.5,g,conversion_volumen_a_gramos_por_densidad
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,7,¼ de cucharadita de sal,1/4 de cucharadita de sal,de cucharadita de sal,,1/4,0.25,cucharadita,sal,,,,sal,1.25,ml,conversion_directa
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,8,¼ de cucharadita de pimienta,1/4 de cucharadita de pimienta,de cucharadita de pimienta,,1/4,0.25,cucharadita,pimienta,,,,pimienta,1.25,ml,conversion_directa
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,9,1 cucharada de cilantro fresco picado,1 cucharada de cilantro fresco picado,cilantro fresco picado,cucharada,1,1.0,cucharada,cilantro,fresco picado,,,cilantro,3.0,g,conversion_volumen_a_gramos_por_densidad
86af9a01-e16a-11ed-a4ac-a96d6180cd25,Patacones con Camarón y Aguacate,10,Patacones para servir,patacones para servir,patacones para servir,,1,1.0,unidad,patacones para servir,,,,patacon para servir,,,sin_conversion
86af9a02-e16a-11ed-bcab-a96d6180cd25,Plátanitos,1,2 plátanos verdes,2 platanos verdes,platanos verdes,,2,2.0,unidad,platanos verdes,,,,platano,360.0,g,conversion_por_peso_unitario
86af9a02-e16a-11ed-bcab-a96d6180cd25,Plátanitos,2,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a02-e16a-11ed-bcab-a96d6180cd25,Plátanitos,3,Sal,sal,sal,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a03-e16a-11ed-9de1-a96d6180cd25,Carne en Polvo Colombiana,1,1 libra de carne tabla o falda,1 libra de carne tabla o falda,carne tabla o falda,libra,1,1.0,libra,carne tabla o falda,,,,carne tabla o falda,453.592,g,conversion_directa
86af9a03-e16a-11ed-9de1-a96d6180cd25,Carne en Polvo Colombiana,2,5 tazas de agua,5 tazas de agua,agua,taza,5,5.0,tazas,agua,,,,agua,1200.0,g,conversion_volumen_a_gramos_por_densidad
86af9a03-e16a-11ed-9de1-a96d6180cd25,Carne en Polvo Colombiana,3,2 dientes de ajo machacados,2 dientes de ajo machacados,ajo machacados,diente,2,2.0,dientes,ajo machacados,,,,ajo machacado,,,sin_conversion
86af9a03-e16a-11ed-9de1-a96d6180cd25,Carne en Polvo Colombiana,4,2 cebollas largas picadas,2 cebollas largas picadas,cebollas largas picadas,,2,2.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af9a03-e16a-11ed-9de1-a96d6180cd25,Carne en Polvo Colombiana,5,½ taza de cebolla picada,1/2 taza de cebolla picada,cebolla picada,taza,1/2,0.5,taza,cebolla,picada,,,cebolla,78.0,g,conversion_volumen_a_gramos_por_densidad
86af9a03-e16a-11ed-9de1-a96d6180cd25,Carne en Polvo Colombiana,6,½ cucharadita de comino molido,1/2 cucharadita de comino molido,comino molido,cucharadita,1/2,0.5,cucharadita,comino,molido,,,comino,2.5,ml,conversion_directa
86af9a03-e16a-11ed-9de1-a96d6180cd25,Carne en Polvo Colombiana,7,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a04-e16a-11ed-9010-a96d6180cd25,Arroz con Coca-Cola y Pasas,1,1 taza de arroz blanco de grano largo,1 taza de arroz blanco de grano largo,arroz blanco de grano largo,taza,1,1.0,taza,arroz blanco de grano largo,,,,arroz de grano largo,240.0,ml,conversion_directa
86af9a04-e16a-11ed-9010-a96d6180cd25,Arroz con Coca-Cola y Pasas,2,2 tazas de Coca-Cola,2 tazas de coca cola,coca cola,taza,2,2.0,tazas,coca cola,,,,coca cola,480.0,ml,conversion_directa
86af9a04-e16a-11ed-9010-a96d6180cd25,Arroz con Coca-Cola y Pasas,3,¼ de taza de agua,1/4 de taza de agua,de taza de agua,,1/4,0.25,taza,agua,,,,agua,60.0,g,conversion_volumen_a_gramos_por_densidad
86af9a04-e16a-11ed-9010-a96d6180cd25,Arroz con Coca-Cola y Pasas,4,1 tableta de caldo de verduras o pollo,1 tableta de caldo de verduras o pollo,tableta de caldo de verduras o pollo,,1,1.0,unidad,tableta de caldo de verduras o pollo,,,,tableta de caldo de verdura o pollo,,,sin_conversion
86af9a04-e16a-11ed-9010-a96d6180cd25,Arroz con Coca-Cola y Pasas,5,2 cucharada de mantequilla o aceite,2 cucharada de mantequilla o aceite,mantequilla o aceite,cucharada,2,2.0,cucharada,mantequilla o aceite,,,,mantequilla o aceite,30.0,ml,conversion_directa
86af9a04-e16a-11ed-9010-a96d6180cd25,Arroz con Coca-Cola y Pasas,6,3 cucharada de cebolla larga picada y más para adornar,3 cucharada de cebolla larga picada y mas para adornar,cebolla larga picada y mas para adornar,cucharada,3,3.0,cucharada,cebolla larga y mas para adornar,picada,,,cebolla larga,20.25,g,conversion_volumen_a_gramos_por_densidad
86af9a04-e16a-11ed-9010-a96d6180cd25,Arroz con Coca-Cola y Pasas,7,½ taza de pasas,1/2 taza de pasas,pasas,taza,1/2,0.5,taza,pasas,,,,pasa,120.0,ml,conversion_directa
86af9a05-e16a-11ed-a89a-a96d6180cd25,Arroz con Zanahoria,1,2 tazas de arroz blanco de grano largo,2 tazas de arroz blanco de grano largo,arroz blanco de grano largo,taza,2,2.0,tazas,arroz blanco de grano largo,,,,arroz de grano largo,480.0,ml,conversion_directa
86af9a05-e16a-11ed-a89a-a96d6180cd25,Arroz con Zanahoria,2,4 tazas de caldo de verduras o de pollo,4 tazas de caldo de verduras o de pollo,caldo de verduras o de pollo,taza,4,4.0,tazas,caldo de verduras o de pollo,,,,caldo de verdura o de pollo,960.0,ml,conversion_directa
86af9a05-e16a-11ed-a89a-a96d6180cd25,Arroz con Zanahoria,3,2 cucharadas de aceite vegetal,2 cucharadas de aceite vegetal,aceite vegetal,cucharada,2,2.0,cucharadas,aceite vegetal,,,,aceite vegetal,27.6,g,conversion_volumen_a_gramos_por_densidad
86af9a05-e16a-11ed-a89a-a96d6180cd25,Arroz con Zanahoria,4,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a05-e16a-11ed-a89a-a96d6180cd25,Arroz con Zanahoria,5,1 taza de zanahorias ralladas,1 taza de zanahorias ralladas,zanahorias ralladas,taza,1,1.0,taza,zanahorias ralladas,,,,zanahoria,156.0,g,conversion_volumen_a_gramos_por_densidad
86af9a06-e16a-11ed-8ab5-a96d6180cd25,Brócoli con Pimentón Rojo Asado y Cebolla,1,5 tazas de brócoli cocinado,5 tazas de brocoli cocinado,brocoli cocinado,taza,5,5.0,tazas,brocoli cocinado,,,,brocoli cocinado,1200.0,ml,conversion_directa
86af9a06-e16a-11ed-8ab5-a96d6180cd25,Brócoli con Pimentón Rojo Asado y Cebolla,2,⅓ taza de piñones,1/3 taza de pinones,pinones,taza,1/3,0.3333333333333333,taza,pinones,,,,pinon,80.0,ml,conversion_directa
86af9a06-e16a-11ed-8ab5-a96d6180cd25,Brócoli con Pimentón Rojo Asado y Cebolla,3,1 frasco de dip Roasted Red Pepper and Onion Dip Robert Rothschild Farms,1 frasco de dip roasted red pepper and onion dip robert rothschild farms,frasco de dip roasted red pepper and onion dip robert rothschild farms,,1,1.0,frasco,dip roasted red pepper and onion dip robert rothschild farms,,,,dip roasted red pepper and onion dip robert rothschild farm,,,sin_conversion
86af9a06-e16a-11ed-8ab5-a96d6180cd25,Brócoli con Pimentón Rojo Asado y Cebolla,4,2 cucharadas de aceite,2 cucharadas de aceite,aceite,cucharada,2,2.0,cucharadas,aceite,,,,aceite,30.0,ml,conversion_directa
86af9a07-e16a-11ed-a692-a96d6180cd25,Boronía Colombiana,1,3 plátanos bien maduros pelados y cortados en cubitos,3 platanos bien maduros pelados y cortados en cubitos,platanos bien maduros pelados y cortados en cubitos,,3,3.0,unidad,platanos bien maduros pelados y,cortados en cubitos,,,platano,540.0,g,conversion_por_peso_unitario
86af9a07-e16a-11ed-a692-a96d6180cd25,Boronía Colombiana,2,1 berenjena grande peladas y en cubitos,1 berenjena grande peladas y en cubitos,berenjena grande peladas y en cubitos,,1,1.0,unidad,berenjena peladas y,grande en cubitos,,,berenjena,,,sin_conversion
