receta_uuid,receta_titulo,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,cantidad_min,cantidad_max,unidad,ingrediente_nombre,tcac_alimento_codigo,tcac_alimento_nombre,match_method,match_score,cantidad_gramos_est
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,6,1 libra de mantequilla,1,1.0,,,libra,mantequilla,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,7,1 libra de azuúcar,1,1.0,,,libra,azuúcar,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,8,12 huevos grandes a temperatura ambiente,12,12.0,,,,huevos grandes a temperatura ambiente,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,9,1 libra de harina,1,1.0,,,libra,harina,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,10,1 cucharadita de polvo para hornear,1,1.0,,,cucharadita,polvo para hornear,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,11,1 cucharadita de canela molida,1,1.0,,,cucharadita,canela molida,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,12,½ cucharadita de nuez moscada molida,½,0.5,,,cucharadita,nuez moscada molida,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,13,Media cucharadita de clavo molido,,,,,,Media cucharadita de clavo molido,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,14,1 cucharada de extracto de vainilla,1,1.0,,,cucharada,extracto de vainilla,,,,,
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,15,3 cucharadas de dulce quemado o melaza,3,3.0,,,cucharadas,dulce quemado o melaza,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,1,2 tazas de harina,2,2.0,,,tazas,harina,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,2,2 cucharaditas de polvo de hornear,2,2.0,,,cucharaditas,polvo de hornear,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,3,1 taza de leche,1,1.0,,,taza,leche,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,4,5 huevos,5,5.0,,,,huevos,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,5,1 cucharadita extracto de vainilla,1,1.0,,,cucharadita,extracto de vainilla,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,6,6 cucharadas de mantequilla,6,6.0,,,cucharadas,mantequilla,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,7,2 tazas de azúcar,2,2.0,,,tazas,azúcar,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,8,½ cucharadita de sal,½,0.5,,,cucharadita,sal,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,9,1 lata de leche condensada,1,1.0,,,lata,leche condensada,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,10,1 lata de leche evaporada,1,1.0,,,lata,leche evaporada,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,11,1 taza de crema de leche,1,1.0,,,taza,crema de leche,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,12,½ cucharadita de extracto de vainilla,½,0.5,,,cucharadita,extracto de vainilla,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,13,2 claras de huevo,2,2.0,,,,claras de huevo,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,14,½ cucharadita de cremor tártaro,½,0.5,,,cucharadita,cremor tártaro,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,15,½ taza de azúcar,½,0.5,,,taza,azúcar,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,16,¼ de taza de agua,¼,0.25,,,,de taza de agua,,,,,
86afb072-e16a-11ed-9441-a96d6180cd25,Torta de Tres Leches,17,¼ de taza de agua,¼,0.25,,,,de taza de agua,,,,,
86afb073-e16a-11ed-a023-a96d6180cd25,Pudín de Pan,1,12 rebanadas de pan cortadas en cubos,12,12.0,,,rebanadas,pan cortadas en cubos,,,,,
86afb073-e16a-11ed-a023-a96d6180cd25,Pudín de Pan,2,3 tazas de leche,3,3.0,,,tazas,leche,,,,,
86afb073-e16a-11ed-a023-a96d6180cd25,Pudín de Pan,3,1 lata 14 onzas de leche condensada,1,1.0,,,lata,14 onzas de leche condensada,,,,,
86afb073-e16a-11ed-a023-a96d6180cd25,Pudín de Pan,4,1 cucharada de extracto de vainilla,1,1.0,,,cucharada,extracto de vainilla,,,,,
86afb073-e16a-11ed-a023-a96d6180cd25,Pudín de Pan,5,4 huevos batidos,4,4.0,,,,huevos batidos,,,,,
86afb073-e16a-11ed-a023-a96d6180cd25,Pudín de Pan,6,½ cucharadita de canela en polvo,½,0.5,,,cucharadita,canela en polvo,,,,,
86afb073-e16a-11ed-a023-a96d6180cd25,Pudín de Pan,7,½ de taza de azuúcar,½,0.5,,,,de taza de azuúcar,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,1,1 taza de azúcar,1,1.0,,,taza,azúcar,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,2,¼ de taza de agua,¼,0.25,,,,de taza de agua,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,3,5 huevos enteros,5,5.0,,,,huevos enteros,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,4,2 yemas de huevo,2,2.0,,,,yemas de huevo,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,5,1 lata de leche condensada,1,1.0,,,lata,leche condensada,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,6,1 taza de leche entera,1,1.0,,,taza,leche entera,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,7,1 taza de crema de leche,1,1.0,,,taza,crema de leche,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,8,1 y ½ cucharada de azúcar,1,1.0,,,,y ½ cucharada de azúcar,,,,,
86afb075-e16a-11ed-ba94-a96d6180cd25,Flan de Leche,9,1 cucharada de extracto de vainilla,1,1.0,,,cucharada,extracto de vainilla,,,,,
86afb076-e16a-11ed-a7a7-a96d6180cd25,Arequipe de Coco,1,5 tazas de leche de coco enlatada,5,5.0,,,tazas,leche de coco enlatada,,,,,
86afb076-e16a-11ed-a7a7-a96d6180cd25,Arequipe de Coco,2,2 tazas de azúcar,2,2.0,,,tazas,azúcar,,,,,
86afb076-e16a-11ed-a7a7-a96d6180cd25,Arequipe de Coco,3,1 cucharadita de vainilla,1,1.0,,,cucharadita,vainilla,,,,,
86afb076-e16a-11ed-a7a7-a96d6180cd25,Arequipe de Coco,4,½ cucharadita de bicarbonato de sodio,½,0.5,,,cucharadita,bicarbonato de sodio,,,,,
86afb077-e16a-11ed-80d6-a96d6180cd25,Dulce de Uchuvas,1,1 taza de grosellas o uchuvas lavadas,1,1.0,,,taza,grosellas o uchuvas lavadas,,,,,
86afb077-e16a-11ed-80d6-a96d6180cd25,Dulce de Uchuvas,2,⅓ taza de agua,⅓,0.3333333333,,,taza,agua,,,,,
86afb077-e16a-11ed-80d6-a96d6180cd25,Dulce de Uchuvas,3,½ taza de azúcar,½,0.5,,,taza,azúcar,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,1,2 tazas de harina,2,2.0,,,tazas,harina,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,2,2 cucharaditas de polvo de hornear,2,2.0,,,cucharaditas,polvo de hornear,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,3,1 taza de leche,1,1.0,,,taza,leche,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,4,5 huevos,5,5.0,,,,huevos,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,5,Extracto de vainilla 1 cucharadita,,,,,,Extracto de vainilla 1 cucharadita,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,6,6 cucharadas de mantequilla,6,6.0,,,cucharadas,mantequilla,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,7,2 tazas de azúcar,2,2.0,,,tazas,azúcar,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,8,½ cucharadita de sal,½,0.5,,,cucharadita,sal,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,9,1 lata de leche condensada,1,1.0,,,lata,leche condensada,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,10,1 lata de leche evaporada,1,1.0,,,lata,leche evaporada,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,11,1 taza de crema de leche,1,1.0,,,taza,crema de leche,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,12,½ cucharadita de extracto de vainilla,½,0.5,,,cucharadita,extracto de vainilla,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,13,5 cucharadas de café o espresso muy fuerte,5,5.0,,,cucharadas,café o espresso muy fuerte,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,14,2 claras de huevo,2,2.0,,,,claras de huevo,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,15,½ cucharadita de cremor tártaro,½,0.5,,,cucharadita,cremor tártaro,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,16,½ taza de azúcar,½,0.5,,,taza,azúcar,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,17,¼ de taza de agua,¼,0.25,,,,de taza de agua,,,,,
86afb078-e16a-11ed-afce-a96d6180cd25,Tres Leches de Café,18,½ cucharadita extracto de vainilla,½,0.5,,,cucharadita,extracto de vainilla,,,,,
86afb079-e16a-11ed-a3c3-a96d6180cd25,Volcán de Chocolate y Dulce de Leche,1,½ taza de mantequilla y más para engrasar los moldes,½,0.5,,,taza,mantequilla y más para engrasar los moldes,,,,,
86afb079-e16a-11ed-a3c3-a96d6180cd25,Volcán de Chocolate y Dulce de Leche,2,5 oz de chocolate semi-dulce,5,5.0,,,,oz de chocolate semi-dulce,,,,,
86afb079-e16a-11ed-a3c3-a96d6180cd25,Volcán de Chocolate y Dulce de Leche,3,1 ½ tazas de azúcar,1 ½,1.5,,,tazas,azúcar,,,,,
86afb079-e16a-11ed-a3c3-a96d6180cd25,Volcán de Chocolate y Dulce de Leche,4,3 yemas de huevo,3,3.0,,,,yemas de huevo,,,,,
86afb079-e16a-11ed-a3c3-a96d6180cd25,Volcán de Chocolate y Dulce de Leche,5,3 huevos,3,3.0,,,,huevos,,,,,
86afb079-e16a-11ed-a3c3-a96d6180cd25,Volcán de Chocolate y Dulce de Leche,6,½ taza de harina para todo uso,½,0.5,,,taza,harina para todo uso,,,,,
86afb079-e16a-11ed-a3c3-a96d6180cd25,Volcán de Chocolate y Dulce de Leche,7,4 cucharadas de dulce de leche,4,4.0,,,cucharadas,dulce de leche,,,,,
86afb07a-e16a-11ed-a1fc-a96d6180cd25,Chicharrones de Guayaba,1,12 chicharrones,12,12.0,,,,chicharrones,,,,,
86afb07a-e16a-11ed-a1fc-a96d6180cd25,Chicharrones de Guayaba,2,"2 hojas 1 libra de hojaldre, descongelado",2,2.0,,,hojas,"1 libra de hojaldre, descongelado",,,,,
86afb07a-e16a-11ed-a1fc-a96d6180cd25,Chicharrones de Guayaba,3,12 rebanadas de pasta de guayaba bocadillo,12,12.0,,,rebanadas,pasta de guayaba bocadillo,,,,,
86afb07a-e16a-11ed-a1fc-a96d6180cd25,Chicharrones de Guayaba,4,1 huevo batido,1,1.0,,,,huevo batido,,,,,
86afb07a-e16a-11ed-a1fc-a96d6180cd25,Chicharrones de Guayaba,5,Azúcar para adornar,,,,,,Azúcar para adornar,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,1,1 taza de arroz blanco lavado,1,1.0,,,taza,arroz blanco lavado,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,2,4 astillas de canela,4,4.0,,,,astillas de canela,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,3,2 tazas de agua,2,2.0,,,tazas,agua,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,4,4 tazas de leche,4,4.0,,,tazas,leche,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,5,Una pizca de sal,,,,,,Una pizca de sal,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,6,2 cucharadas de mantequilla,2,2.0,,,cucharadas,mantequilla,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,7,1 ½ cucharadas de extracto de vainilla,1 ½,1.5,,,cucharadas,extracto de vainilla,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,8,1 ½ tazas de azúcar,1 ½,1.5,,,tazas,azúcar,,,,,
86afb07b-e16a-11ed-bcc0-a96d6180cd25,Arroz con Leche,9,1 12 onzas de leche condensada,1,1.0,,,,12 onzas de leche condensada,,,,,
86afb07c-e16a-11ed-9f35-a96d6180cd25,Dulce de Tomate de Arbol,1,12 to mates de árbol pelados,12,12.0,,,,to mates de árbol pelados,,,,,
86afb07c-e16a-11ed-9f35-a96d6180cd25,Dulce de Tomate de Arbol,2,2 palitos de canela,2,2.0,,,,palitos de canela,,,,,
86afb07c-e16a-11ed-9f35-a96d6180cd25,Dulce de Tomate de Arbol,3,½ taza de azúcar,½,0.5,,,taza,azúcar,,,,,
86afb07c-e16a-11ed-9f35-a96d6180cd25,Dulce de Tomate de Arbol,4,4 tazas de agua,4,4.0,,,tazas,agua,,,,,
86afb07d-e16a-11ed-ae37-a96d6180cd25,Masa Casera para Empanadas al Horno,1,2 ½ tazas de harina de trigo o para todo uso,2 ½,2.5,,,tazas,harina de trigo o para todo uso,,,,,
86afb07d-e16a-11ed-ae37-a96d6180cd25,Masa Casera para Empanadas al Horno,2,½ cucharadita de sal,½,0.5,,,cucharadita,sal,,,,,
86afb07d-e16a-11ed-ae37-a96d6180cd25,Masa Casera para Empanadas al Horno,3,"1 barra de mantequilla ¼, fría y cortada en trozos pequeños",1,1.0,,,,"barra de mantequilla ¼, fría y cortada en trozos pequeños",,,,,
86afb07d-e16a-11ed-ae37-a96d6180cd25,Masa Casera para Empanadas al Horno,4,1 huevo,1,1.0,,,,huevo,,,,,
86afb07d-e16a-11ed-ae37-a96d6180cd25,Masa Casera para Empanadas al Horno,5,¼ taza de agua fría helada,¼,0.25,,,taza,agua fría helada,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,1,12 rebanadas de pan blanco cortado en cubos,12,12.0,,,rebanadas,pan blanco cortado en cubos,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,2,3 tazas de leche de coco,3,3.0,,,tazas,leche de coco,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,3,1 lata 14 onzas de leche condensada,1,1.0,,,lata,14 onzas de leche condensada,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,4,1 cucharada de extracto de coco,1,1.0,,,cucharada,extracto de coco,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,5,4 huevos batidos,4,4.0,,,,huevos batidos,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,6,½ cucharadita de canela molida,½,0.5,,,cucharadita,canela molida,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,7,½ de taza de azuúcar,½,0.5,,,,de taza de azuúcar,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,8,3 mangos maduros pelados y cortados en cubitos,3,3.0,,,,mangos maduros pelados y cortados en cubitos,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,9,6 cucharadas de agua,6,6.0,,,cucharadas,agua,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,10,5 cucharada de azúcar,5,5.0,,,cucharada,azúcar,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,11,1 astilla de canela,1,1.0,,,,astilla de canela,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,12,1 cucharadita de jugo de limón,1,1.0,,,cucharadita,jugo de limón,,,,,
86afb07e-e16a-11ed-bb70-a96d6180cd25,Pudín de Pan de Coco con Salsa de Mango,13,Coco rallado para decorar,,,,,,Coco rallado para decorar,,,,,
86afb07f-e16a-11ed-8281-a96d6180cd25,Postre de Natas Colombiano,1,1 galón de leche entera prefereblimente organica,1,1.0,,,,galón de leche entera prefereblimente organica,,,,,
86afb07f-e16a-11ed-8281-a96d6180cd25,Postre de Natas Colombiano,2,2 tazas de azúcar o más si es necesario,2,2.0,,,tazas,azúcar o más si es necesario,,,,,
86afb07f-e16a-11ed-8281-a96d6180cd25,Postre de Natas Colombiano,3,4 yemas de huevo,4,4.0,,,,yemas de huevo,,,,,
86afb07f-e16a-11ed-8281-a96d6180cd25,Postre de Natas Colombiano,4,Pasas a su gusto,,,,,,Pasas a su gusto,,,,,
86afb07f-e16a-11ed-8281-a96d6180cd25,Postre de Natas Colombiano,5,Ron a su gusto,,,,,,Ron a su gusto,,,,,
86afb080-e16a-11ed-bcbe-a96d6180cd25,Dulce de Cascos de Limón,1,6 limones orgánicos lavados,6,6.0,,,,limones orgánicos lavados,,,,,
86afb080-e16a-11ed-bcbe-a96d6180cd25,Dulce de Cascos de Limón,2,2 tazas de azúcar,2,2.0,,,tazas,azúcar,,,,,
86afb080-e16a-11ed-bcbe-a96d6180cd25,Dulce de Cascos de Limón,3,3 tazas de agua,3,3.0,,,tazas,agua,,,,,
86afb081-e16a-11ed-8b96-a96d6180cd25,Dulce de Papaya,1,1 papaya mediana,1,1.0,,,,papaya mediana,,,,,
86afb081-e16a-11ed-8b96-a96d6180cd25,Dulce de Papaya,2,El jugo de 1 limón,,,,,,El jugo de 1 limón,,,,,
86afb081-e16a-11ed-8b96-a96d6180cd25,Dulce de Papaya,3,2 tazas de azúcar,2,2.0,,,tazas,azúcar,,,,,
86afb081-e16a-11ed-8b96-a96d6180cd25,Dulce de Papaya,4,3 tazas de agua,3,3.0,,,tazas,agua,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,1,2 y ¼ cucharaditas de levadura,2,2.0,,,,y ¼ cucharaditas de levadura,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,2,7 oz. más 4 cucharadas de agua tibia,7,7.0,,,,oz. más 4 cucharadas de agua tibia,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,3,4 tazas de harina de trigo para todo uso,4,4.0,,,tazas,harina de trigo para todo uso,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,4,1 cucharadita de sal,1,1.0,,,cucharadita,sal,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,5,½ taza de azúcar un poco más para adornar,½,0.5,,,taza,azúcar un poco más para adornar,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,6,½ taza de mantequilla sin sal derretida,½,0.5,,,taza,mantequilla sin sal derretida,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,7,1 cucharada de extracto de vainilla,1,1.0,,,cucharada,extracto de vainilla,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,8,2 huevos grandes a temperatura ambiente,2,2.0,,,,huevos grandes a temperatura ambiente,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,9,1 huevo batido para el esmalte,1,1.0,,,,huevo batido para el esmalte,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,10,2 cucharadas de mantequilla derretida para el glaseado,2,2.0,,,cucharadas,mantequilla derretida para el glaseado,,,,,
86afb082-e16a-11ed-971f-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,11,2 tazas de cubos o rebanadas de pasta de guayaba o bocadillo,2,2.0,,,tazas,cubos o rebanadas de pasta de guayaba o bocadillo,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,1,4 huevos separados,4,4.0,,,,huevos separados,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,2,½ taza de azúcar + 2 cucharadas,½,0.5,,,taza,azúcar + 2 cucharadas,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,3,1 cucahradita de extracto de vainilla,1,1.0,,,,cucahradita de extracto de vainilla,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,4,½ taza de harina tamizada,½,0.5,,,taza,harina tamizada,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,5,½ cucharadita de polvo de hornear,½,0.5,,,cucharadita,polvo de hornear,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,6,Para el relleno,,,,,,Para el relleno,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,7,2 tazas de crema de leche fría,2,2.0,,,tazas,crema de leche fría,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,8,6 cucharadas de azúcar en polvo,6,6.0,,,cucharadas,azúcar en polvo,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,9,1 cucharadita de extracto de vainilla,1,1.0,,,cucharadita,extracto de vainilla,,,,,
86afb083-e16a-11ed-b330-a96d6180cd25,Brazo de Reina,10,3 tazas de fresas cortadas en cubitos,3,3.0,,,tazas,fresas cortadas en cubitos,,,,,
86afb084-e16a-11ed-be06-a96d6180cd25,Mantecada,1,1 ½ tazas de harina de maíz,1 ½,1.5,,,tazas,harina de maíz,,,,,
86afb084-e16a-11ed-be06-a96d6180cd25,Mantecada,2,½ taza de harina de trigo,½,0.5,,,taza,harina de trigo,,,,,
86afb084-e16a-11ed-be06-a96d6180cd25,Mantecada,3,1 cucharadita de polvo de hornear,1,1.0,,,cucharadita,polvo de hornear,,,,,
86afb084-e16a-11ed-be06-a96d6180cd25,Mantecada,4,2 barras de mantequilla sin sal,2,2.0,,,,barras de mantequilla sin sal,,,,,
86afb084-e16a-11ed-be06-a96d6180cd25,Mantecada,5,1 taza de azúcar,1,1.0,,,taza,azúcar,,,,,
86afb084-e16a-11ed-be06-a96d6180cd25,Mantecada,6,5 huevos grandes,5,5.0,,,,huevos grandes,,,,,
86afb084-e16a-11ed-be06-a96d6180cd25,Mantecada,7,1 cucharadita de extracto de vainilla,1,1.0,,,cucharadita,extracto de vainilla,,,,,
86afb084-e16a-11ed-be06-a96d6180cd25,Mantecada,8,1 cucharada de leche ron o aguardiente,1,1.0,,,cucharada,leche ron o aguardiente,,,,,
86afb085-e16a-11ed-9a9c-a96d6180cd25,Panderos Colombianos,1,1 + ½ tazas almidón de yuca,1,1.0,,,,+ ½ tazas almidón de yuca,,,,,
86afb085-e16a-11ed-9a9c-a96d6180cd25,Panderos Colombianos,2,6 cucharadas de azúcar,6,6.0,,,cucharadas,azúcar,,,,,
86afb085-e16a-11ed-9a9c-a96d6180cd25,Panderos Colombianos,3,2 cucharadas de azúcar morena,2,2.0,,,cucharadas,azúcar morena,,,,,
86afb085-e16a-11ed-9a9c-a96d6180cd25,Panderos Colombianos,4,1 cucharadita de polvo para hornear,1,1.0,,,cucharadita,polvo para hornear,,,,,
86afb085-e16a-11ed-9a9c-a96d6180cd25,Panderos Colombianos,5,Una pizca de sal,,,,,,Una pizca de sal,,,,,
86afb085-e16a-11ed-9a9c-a96d6180cd25,Panderos Colombianos,6,¼ taza de mantequilla a temperatura ambiente,¼,0.25,,,taza,mantequilla a temperatura ambiente,,,,,
86afb085-e16a-11ed-9a9c-a96d6180cd25,Panderos Colombianos,7,1 huevo grande a temperatura ambiente,1,1.0,,,,huevo grande a temperatura ambiente,,,,,
86afb085-e16a-11ed-9a9c-a96d6180cd25,Panderos Colombianos,8,1 cucharada de aguardiente o 1 cucharadita de extracto de anís,1,1.0,,,cucharada,aguardiente o 1 cucharadita de extracto de anís,,,,,
86afb086-e16a-11ed-8d3e-a96d6180cd25,Cocadas Blancas,1,2 ½ tazas de coco rallado fresco o comprado,2 ½,2.5,,,tazas,coco rallado fresco o comprado,,,,,
86afb086-e16a-11ed-8d3e-a96d6180cd25,Cocadas Blancas,2,¾ taza de azúcar,¾,0.75,,,taza,azúcar,,,,,
86afb086-e16a-11ed-8d3e-a96d6180cd25,Cocadas Blancas,3,1 ½ tazas de agua de coco,1 ½,1.5,,,tazas,agua de coco,,,,,
86afb086-e16a-11ed-8d3e-a96d6180cd25,Cocadas Blancas,4,¼ taza de leche entera,¼,0.25,,,taza,leche entera,,,,,
86afb086-e16a-11ed-8d3e-a96d6180cd25,Cocadas Blancas,5,Una pizca de canela en polvo,,,,,,Una pizca de canela en polvo,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,1,5 claras de huevos grandes a temperatura ambiente,5,5.0,,,,claras de huevos grandes a temperatura ambiente,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,2,11/2 tazas de taza de azúcar granulada,11/2,5.5,,,tazas,taza de azúcar granulada,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,3,½ cucharada de jugo de limón,½,0.5,,,cucharada,jugo de limón,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,4,1 cucharadita de extracto de vainilla,1,1.0,,,cucharadita,extracto de vainilla,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,5,3 tazas de fresas frescas en rodajas,3,3.0,,,tazas,fresas frescas en rodajas,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,6,¼ taza de azuúcar,¼,0.25,,,taza,azuúcar,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,7,1 taza de crema de leche,1,1.0,,,taza,crema de leche,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,8,1 cucharaditas de extracto de vainilla,1,1.0,,,cucharaditas,extracto de vainilla,,,,,
86afb087-e16a-11ed-8cc7-a96d6180cd25,Merengón de Fresas,9,2 cucharadas de azúcar en polvo,2,2.0,,,cucharadas,azúcar en polvo,,,,,
